,name,model,psnr,ssim,lpips
743,10847.png,HAT,37.73365719326278,0.9692848,0.07652132213115692
744,10860.png,HAT,25.971760213846274,0.7074251,0.27563437819480896
745,10863.png,HAT,22.439730226168383,0.59028494,0.5081480741500854
746,10867.png,HAT,26.602817436400077,0.70438606,0.4089897871017456
747,10871.png,HAT,22.524618989544184,0.8260741,0.2781193256378174
748,10879.png,HAT,39.24711407039473,0.98390657,0.027867821976542473
749,10883.png,HAT,25.49583118716695,0.7512112,0.39905276894569397
750,10887.png,HAT,23.928618713462324,0.77937406,0.25081756711006165
751,10912.png,HAT,23.385417020222448,0.59397143,0.3821791708469391
752,10914.png,HAT,17.690687904819793,0.76948166,0.22134552896022797
753,10921.png,HAT,21.80152341023938,0.5415088,0.5746549963951111
754,10932.png,HAT,17.53672529194459,0.6770142,0.2675345242023468
755,10934.png,HAT,26.188153354702767,0.8008687,0.17208202183246613
756,10967.png,HAT,27.006632641843392,0.78541774,0.3728678226470947
757,10981.png,HAT,27.3094332552656,0.7981598,0.32827839255332947
758,10986.png,HAT,21.237875087948854,0.7225136,0.5330064296722412
759,11020.png,HAT,20.88564956608993,0.6431251,0.34679746627807617
760,11051.png,HAT,23.517792797757593,0.7891515,0.19396650791168213
761,11053.png,HAT,22.38934868792608,0.667706,0.37289559841156006
762,11068.png,HAT,25.223320030041858,0.8331724,0.1967552900314331
763,11079.png,HAT,23.93876665401612,0.77633756,0.23101191222667694
764,11108.png,HAT,19.380938794170447,0.72793293,0.3539275527000427
765,11110.png,HAT,27.09874378459286,0.71512437,0.3138139247894287
766,11115.png,HAT,20.216082295651297,0.59141,0.4291132986545563
767,11141.png,HAT,40.0234849264124,0.9843211,0.028009381145238876
768,11167.png,HAT,24.18233301018237,0.7355327,0.2659178078174591
769,11184.png,HAT,21.553961884826144,0.7311205,0.2839040756225586
770,11194.png,HAT,25.752688843640424,0.7757809,0.25164794921875
771,11201.png,HAT,28.45665567411968,0.8108607,0.270079106092453
772,11209.png,HAT,16.51074655378258,0.7103205,0.2235313355922699
773,11221.png,HAT,24.5621650458654,0.7720671,0.23697155714035034
774,11227.png,HAT,22.552974946563992,0.7374921,0.26505133509635925
775,11251.png,HAT,19.62639654889276,0.8278503,0.1550481766462326
776,11261.png,HAT,21.25092422732516,0.7213817,0.24985536932945251
777,11268.png,HAT,25.085339388486105,0.7811659,0.21890637278556824
778,11299.png,HAT,30.21244588810322,0.8844082,0.11676447093486786
779,11305.png,HAT,30.33588981349373,0.9535334,0.06151308864355087
780,11311.png,HAT,21.20029572901897,0.65453225,0.3679537773132324
781,11337.png,HAT,23.378434311075374,0.8815916,0.09580254554748535
782,11354.png,HAT,26.455713585509088,0.81646675,0.20876896381378174
783,11358.png,HAT,24.621718042968148,0.6624711,0.39157867431640625
784,11368.png,HAT,21.379285141869353,0.7273347,0.2735840678215027
785,11374.png,HAT,19.85059741066119,0.6057122,0.4957253336906433
786,11377.png,HAT,24.106575163743187,0.5268781,0.4286481738090515
787,11400.png,HAT,21.44320464928719,0.7562146,0.25294238328933716
788,11407.png,HAT,20.48024307157105,0.69952303,0.2778584957122803
789,11414.png,HAT,19.613821587980766,0.5153184,0.47031861543655396
790,11463.png,HAT,16.560866151432972,0.7992084,0.20305387675762177
791,11466.png,HAT,23.046484348768963,0.5699858,0.5518783926963806
792,11484.png,HAT,25.696093717499686,0.83236647,0.20862248539924622
793,11508.png,HAT,22.190222524402397,0.6766639,0.31001123785972595
794,11533.png,HAT,24.468198593120416,0.7441667,0.2766926884651184
795,11545.png,HAT,22.972485830124285,0.700644,0.2706473469734192
796,11553.png,HAT,30.005129317925984,0.91346234,0.11054053902626038
797,11568.png,HAT,19.956024027137,0.8019183,0.14433954656124115
798,11620.png,HAT,23.163384965720006,0.5966168,0.5165989398956299
799,11631.png,HAT,21.774930586075598,0.7447558,0.21927355229854584
800,11637.png,HAT,23.311229918715917,0.7037384,0.2729756534099579
801,11649.png,HAT,25.29405757103745,0.8126859,0.17767058312892914
802,11673.png,HAT,23.069453683781372,0.7905733,0.3861085772514343
803,11674.png,HAT,23.110295585897653,0.7158353,0.2763747572898865
804,11683.png,HAT,25.895305983630994,0.8130617,0.36240115761756897
805,11694.png,HAT,24.182420439466213,0.7600058,0.23602309823036194
806,11708.png,HAT,24.740284641384047,0.7704007,0.2289903610944748
807,11737.png,HAT,20.170748497203416,0.5738808,0.3193175494670868
808,11756.png,HAT,22.223191976331776,0.7162011,0.2865143418312073
809,11774.png,HAT,19.522167479344297,0.8405533,0.15198282897472382
810,11783.png,HAT,25.633340247754226,0.8041907,0.22606104612350464
811,11785.png,HAT,29.706679326419266,0.87620074,0.22347915172576904
812,11793.png,HAT,29.679775754548,0.8764084,0.11958254873752594
813,11802.png,HAT,21.080682920254464,0.6246584,0.5484082698822021
814,11831.png,HAT,15.920233156388937,0.7855379,0.21278496086597443
815,11844.png,HAT,21.395547098971285,0.74880195,0.20018398761749268
816,11860.png,HAT,23.106483121113026,0.5948348,0.5243077278137207
817,11870.png,HAT,25.347826201050868,0.9115302,0.14473506808280945
818,11911.png,HAT,21.003148968279124,0.7294667,0.2185596227645874
819,11924.png,HAT,38.056826978845166,0.97053385,0.07519078254699707
820,11926.png,HAT,28.321975752475566,0.8639588,0.23082192242145538
821,11949.png,HAT,20.613929755545794,0.7999582,0.14490163326263428
822,11958.png,HAT,18.906708936065996,0.8232963,0.18498282134532928
823,11964.png,HAT,24.773337454156742,0.8012378,0.23049919307231903
824,11978.png,HAT,28.444370755524467,0.88773507,0.2742639183998108
825,11992.png,HAT,21.07928722909428,0.6620209,0.31283992528915405
826,12003.png,HAT,23.028892388104406,0.73027366,0.2661511301994324
827,12013.png,HAT,24.44928397198123,0.71525687,0.4322924315929413
828,12025.png,HAT,22.472551246378924,0.72308826,0.2930014133453369
829,12029.png,HAT,23.41453208909328,0.57149297,0.5526235103607178
830,12044.png,HAT,23.48424717781405,0.7236951,0.2946211099624634
831,12050.png,HAT,26.315015019859516,0.69699186,0.29388317465782166
832,12055.png,HAT,22.09038824357185,0.6764634,0.3081775903701782
833,12064.png,HAT,23.849192722055754,0.7071015,0.27047738432884216
834,12068.png,HAT,21.126596069273443,0.71505046,0.26129958033561707
835,12078.png,HAT,20.650481424563772,0.58530897,0.39068618416786194
836,12154.png,HAT,21.649153047525868,0.65102106,0.29448145627975464
837,12165.png,HAT,19.75882297679168,0.6085903,0.5652934312820435
838,12167.png,HAT,29.79909914169122,0.8880238,0.2939969301223755
839,12177.png,HAT,26.659588909636152,0.7995823,0.18375512957572937
840,12203.png,HAT,24.676187630038502,0.6799529,0.3483942747116089
841,12218.png,HAT,18.742327671153255,0.71373653,0.33880501985549927
842,12225.png,HAT,17.954411128204995,0.70140666,0.41746363043785095
843,12236.png,HAT,23.685893794431067,0.77061003,0.22049042582511902
844,12238.png,HAT,22.168903404592577,0.67247933,0.36144495010375977
845,12260.png,HAT,21.179626687632158,0.71760744,0.2666857838630676
846,12280.png,HAT,23.6323135880858,0.76273745,0.25610390305519104
847,12307.png,HAT,19.19514421757123,0.83761555,0.3494974970817566
848,12319.png,HAT,24.18139507395171,0.763815,0.24871088564395905
849,12335.png,HAT,28.36577889597504,0.76289797,0.30238068103790283
850,12337.png,HAT,24.458714349330627,0.7449096,0.2756340503692627
851,12353.png,HAT,23.192031007847483,0.6037074,0.5045552253723145
852,12378.png,HAT,23.398435820544062,0.6832826,0.2954600751399994
853,12392.png,HAT,29.953407565466424,0.9492616,0.06622153520584106
854,12398.png,HAT,29.48241365508096,0.78352493,0.23743459582328796
855,12404.png,HAT,27.509661580358035,0.9209001,0.08520275354385376
856,12418.png,HAT,22.692966242785065,0.7360223,0.265505850315094
857,12427.png,HAT,18.03242571456873,0.806372,0.17735444009304047
858,12428.png,HAT,22.15670524006987,0.6757527,0.3516644239425659
859,12433.png,HAT,28.84995897182675,0.8032837,0.28097641468048096
860,12441.png,HAT,25.243869908307094,0.74179155,0.2542330026626587
861,12458.png,HAT,28.44873801858754,0.7222677,0.3697141110897064
862,12512.png,HAT,19.87150485279273,0.63785154,0.34809380769729614
863,12513.png,HAT,26.877729808922165,0.8585274,0.16653794050216675
864,12527.png,HAT,25.607370433075047,0.7461247,0.2747022211551666
865,12535.png,HAT,25.774236100064527,0.85562533,0.26085951924324036
866,12544.png,HAT,18.42572577549866,0.74694467,0.2954387664794922
867,12554.png,HAT,21.91534775749048,0.7630828,0.19073911011219025
868,12619.png,HAT,22.062969980049164,0.69254,0.32584595680236816
869,12635.png,HAT,31.461986161772025,0.880362,0.17642541229724884
870,12637.png,HAT,26.403883962285676,0.80055207,0.1876809448003769
871,12639.png,HAT,37.60593867090855,0.9840524,0.01499441172927618
872,12667.png,HAT,25.1681554066802,0.7455599,0.38513755798339844
873,12669.png,HAT,21.654502542118884,0.5605419,0.4085283577442169
874,12674.png,HAT,23.22462935954517,0.7052655,0.2711183428764343
875,12680.png,HAT,26.991410634329934,0.72358555,0.3890477418899536
876,12684.png,HAT,28.63109459562516,0.74239516,0.2595810890197754
877,12690.png,HAT,23.49280780428723,0.7636526,0.22189369797706604
878,12693.png,HAT,25.140830059845783,0.7988283,0.22533471882343292
879,12734.png,HAT,23.118637076940054,0.7093708,0.26997673511505127
880,12756.png,HAT,22.896034035743902,0.6729365,0.28795313835144043
881,12770.png,HAT,23.572928503656012,0.76826936,0.22025522589683533
882,12796.png,HAT,22.623941516637636,0.74481076,0.2649274170398712
883,12806.png,HAT,24.33238611380899,0.6933314,0.47651952505111694
884,12812.png,HAT,22.407443579771375,0.73270816,0.37262099981307983
885,12815.png,HAT,37.07948705992535,0.9671528,0.06993947178125381
886,12827.png,HAT,23.540251863382508,0.68611693,0.3350440561771393
887,12830.png,HAT,20.064802407681995,0.61015815,0.35286200046539307
888,12837.png,HAT,22.417893419507955,0.5563335,0.40585827827453613
889,12854.png,HAT,25.76960381572889,0.8062253,0.36338526010513306
890,12864.png,HAT,25.534462462672746,0.8690472,0.12737789750099182
891,12874.png,HAT,24.152704413504505,0.6964306,0.5222790241241455
892,12885.png,HAT,25.36516177148001,0.7267995,0.2985376715660095
893,12898.png,HAT,18.815556612034495,0.69879913,0.36660194396972656
894,12914.png,HAT,29.91030448362413,0.94955087,0.06642979383468628
895,12921.png,HAT,29.52266020153427,0.7973574,0.20972022414207458
896,12932.png,HAT,19.183821494394515,0.8385148,0.3360188603401184
897,12954.png,HAT,23.220347442731438,0.5992201,0.513410747051239
898,12979.png,HAT,24.854861330355746,0.8547354,0.15782858431339264
899,12981.png,HAT,23.70329116095448,0.7198946,0.3269585371017456
900,12989.png,HAT,23.582779842793435,0.75586367,0.46837276220321655
901,12993.png,HAT,23.374673218838538,0.7390563,0.26233309507369995
902,13001.png,HAT,26.67461136747374,0.8335161,0.21293571591377258
903,13005.png,HAT,26.077094864667178,0.7868388,0.22481293976306915
904,13007.png,HAT,23.72366154680472,0.68314713,0.33313077688217163
905,13027.png,HAT,22.4236654305191,0.70502216,0.4973123371601105
906,13060.png,HAT,23.01089584355605,0.7013219,0.2814764678478241
907,13061.png,HAT,24.170888799499018,0.73223233,0.25622886419296265
908,13066.png,HAT,29.819302045620933,0.9806161,0.01882409304380417
909,13090.png,HAT,20.658985725463932,0.90356463,0.14659053087234497
910,13104.png,HAT,24.205922213998228,0.7789108,0.2204490303993225
911,13108.png,HAT,23.794597811144538,0.77090526,0.45349040627479553
912,13110.png,HAT,24.44933324344188,0.6706047,0.32167354226112366
913,13137.png,HAT,25.24406508397522,0.8578219,0.1366087794303894
914,13138.png,HAT,24.019119912319553,0.7112852,0.4640514850616455
915,13170.png,HAT,28.118843614134875,0.8464497,0.2980090081691742
916,13205.png,HAT,19.674368565897677,0.5662119,0.3256542980670929
917,13212.png,HAT,26.29372299744582,0.88033146,0.12206397950649261
918,13263.png,HAT,25.956126092680265,0.84959894,0.18409770727157593
919,13269.png,HAT,22.160691082552304,0.6906101,0.3286837339401245
920,13304.png,HAT,27.847643800391072,0.8797211,0.12492921948432922
921,13309.png,HAT,22.274703132348762,0.5921567,0.39145100116729736
922,13315.png,HAT,25.978408493762984,0.81973267,0.20653770864009857
923,13335.png,HAT,20.893316975792334,0.71911234,0.2585625648498535
924,13350.png,HAT,24.27348224466753,0.7777826,0.2207743227481842
925,13396.png,HAT,19.108339835546495,0.49823532,0.4583755135536194
926,13406.png,HAT,24.438063236773246,0.62927717,0.3755912184715271
927,13418.png,HAT,25.841243249469684,0.7678828,0.22893457114696503
928,13419.png,HAT,24.893766317216162,0.7745163,0.19619140028953552
929,13431.png,HAT,22.9888730232827,0.70165014,0.2698477506637573
930,13436.png,HAT,29.363986393242666,0.8725386,0.1091156005859375
931,13437.png,HAT,24.333330956928016,0.7502983,0.2658192217350006
932,13439.png,HAT,26.76782361535868,0.73853606,0.3265160322189331
933,13458.png,HAT,24.43354821036273,0.74825096,0.28040745854377747
934,13463.png,HAT,25.945341068540053,0.65024596,0.27178680896759033
935,13471.png,HAT,26.927785701493143,0.8510136,0.346679151058197
936,13480.png,HAT,25.99297924190351,0.77186745,0.26606518030166626
937,13483.png,HAT,38.03289431459693,0.96922654,0.07572157680988312
938,13487.png,HAT,23.27026771110202,0.7444636,0.2851986587047577
939,13489.png,HAT,22.00347479285054,0.86655957,0.26108843088150024
940,13504.png,HAT,22.94101782632298,0.74807435,0.28627991676330566
941,13513.png,HAT,29.01613562912738,0.76020163,0.24649038910865784
942,13519.png,HAT,31.658583281734522,0.8396418,0.19886420667171478
943,13534.png,HAT,22.76073122494917,0.7716178,0.1904343068599701
944,13574.png,HAT,27.16398984670752,0.7140395,0.26116591691970825
945,13585.png,HAT,22.775773783423325,0.74527735,0.26378923654556274
946,13589.png,HAT,24.45610760289847,0.69680876,0.4710562825202942
947,13621.png,HAT,23.654984149747598,0.72609216,0.2949131727218628
948,13639.png,HAT,22.761803073325932,0.7890598,0.3491344153881073
949,13642.png,HAT,25.73854164808141,0.6347707,0.35868704319000244
950,13647.png,HAT,21.202503567096723,0.7060067,0.273322194814682
951,13648.png,HAT,35.51521965350035,0.90450877,0.14180876314640045
952,13682.png,HAT,24.10796259478234,0.7533614,0.262464314699173
953,13690.png,HAT,17.343799811262123,0.5798444,0.5703393220901489
954,13692.png,HAT,20.519538997616383,0.6153951,0.39809077978134155
955,13719.png,HAT,26.42936478683552,0.7711968,0.1976231038570404
956,13729.png,HAT,22.46746437253746,0.6580009,0.3628377616405487
957,13757.png,HAT,22.425029631802257,0.7235578,0.2964991331100464
958,13793.png,HAT,21.179345588168758,0.5519355,0.4130687117576599
959,13799.png,HAT,19.135891323752546,0.62858206,0.4595862030982971
960,13834.png,HAT,21.386883558746497,0.6540955,0.32721108198165894
961,13836.png,HAT,23.87793423095345,0.6375887,0.23176951706409454
962,13872.png,HAT,22.11077889564195,0.5840815,0.5115611553192139
963,13896.png,HAT,22.28772745690565,0.72752017,0.29573777318000793
964,13897.png,HAT,24.589484133643783,0.71046036,0.40443819761276245
965,13919.png,HAT,22.430514266165915,0.5751298,0.4033021628856659
966,13937.png,HAT,22.9403701049689,0.5671699,0.5528614521026611
967,13943.png,HAT,23.282541113593016,0.7573659,0.27740147709846497
968,13954.png,HAT,24.542600299639336,0.7343319,0.28291672468185425
969,13984.png,HAT,27.012537140165662,0.82339805,0.17971917986869812
970,13991.png,HAT,26.461411438026843,0.81628084,0.22581052780151367
971,13994.png,HAT,35.81056607256421,0.9733577,0.04980863630771637
972,13995.png,HAT,22.35712627402906,0.6544452,0.36728763580322266
973,14010.png,HAT,23.248479671525054,0.599218,0.5123794674873352
974,14023.png,HAT,21.51400745144892,0.7295575,0.2928788959980011
975,14052.png,HAT,28.86809747150467,0.9005439,0.1495763063430786
976,14058.png,HAT,21.382875508489512,0.72573155,0.27343690395355225
977,14071.png,HAT,17.50464072786966,0.49590716,0.4384590685367584
978,14107.png,HAT,24.689265254009346,0.7716306,0.25736796855926514
979,14134.png,HAT,28.896009313028202,0.7373598,0.3302040100097656
980,14140.png,HAT,22.05970721510991,0.6921959,0.32916998863220215
981,14202.png,HAT,23.1857035843071,0.5687817,0.5496698617935181
982,14207.png,HAT,23.37651405031614,0.5702114,0.5702400803565979
983,14231.png,HAT,20.869744406443967,0.6885043,0.2802004814147949
984,14248.png,HAT,23.639253302194096,0.8059446,0.15957817435264587
985,14308.png,HAT,36.10327898943112,0.9709715,0.05469069629907608
986,14310.png,HAT,22.991805263154692,0.51355803,0.46397238969802856
987,14316.png,HAT,31.058932920462908,0.9281433,0.08279113471508026
988,14333.png,HAT,21.55261086765021,0.5436484,0.5665238499641418
989,14335.png,HAT,23.777129543614205,0.8014372,0.18820051848888397
990,14337.png,HAT,23.60212505338425,0.73508865,0.28529688715934753
991,14341.png,HAT,23.35290843954761,0.58508515,0.39417973160743713
992,14344.png,HAT,25.92090446998022,0.8135855,0.2271532565355301
993,14364.png,HAT,24.06512237318903,0.5584481,0.553001344203949
994,14382.png,HAT,29.81508615191339,0.9031341,0.11005447059869766
995,14390.png,HAT,23.810243316060745,0.7448037,0.23258736729621887
996,14394.png,HAT,25.84913823010945,0.7298495,0.3221856951713562
997,14410.png,HAT,23.877490045698767,0.6764094,0.31221216917037964
998,14419.png,HAT,36.72146581542912,0.983603,0.015656521543860435
999,14424.png,HAT,20.606454591302047,0.67126864,0.2640937566757202
1000,00020.png,SRCNN,24.62509439549399,0.8084727,0.2541029453277588
1001,00023.png,SRCNN,23.366822651499717,0.6002899,0.5161362290382385
1002,00029.png,SRCNN,24.527916720671115,0.8244433,0.2131919115781784
1003,00044.png,SRCNN,21.676568488633595,0.6963356,0.3700833022594452
1004,00062.png,SRCNN,28.73833370947295,0.8391457,0.17023810744285583
1005,00067.png,SRCNN,17.86258752308295,0.738183,0.28864651918411255
1006,00076.png,SRCNN,23.401570775236266,0.75812244,0.3141493499279022
1007,00077.png,SRCNN,38.03251119499229,0.9815596,0.03232932835817337
1008,00120.png,SRCNN,37.166446401712705,0.97597885,0.04848576337099075
1009,00130.png,SRCNN,24.256132224598346,0.73052144,0.2998451590538025
1010,00145.png,SRCNN,24.29889232000324,0.76396435,0.2925620377063751
1011,00185.png,SRCNN,23.017665651618906,0.79668826,0.3081515431404114
1012,00186.png,SRCNN,36.98805181507125,0.96779156,0.08003606647253036
1013,00190.png,SRCNN,23.62925078518569,0.71418095,0.3037868142127991
1014,00195.png,SRCNN,24.295317014313824,0.77088755,0.30855467915534973
1015,00201.png,SRCNN,23.83574909999701,0.77289873,0.29417574405670166
1016,00208.png,SRCNN,24.21552064739849,0.53896624,0.4514441192150116
1017,00293.png,SRCNN,22.605879685544163,0.6713365,0.39392468333244324
1018,00313.png,SRCNN,23.291070029295092,0.6974103,0.30998843908309937
1019,00323.png,SRCNN,20.574621729075517,0.57886285,0.47224321961402893
1020,00326.png,SRCNN,30.40303480284515,0.74537665,0.19747275114059448
1021,00328.png,SRCNN,27.179960696915906,0.7596224,0.2961365878582001
1022,00331.png,SRCNN,31.445103110642727,0.84105176,0.16879816353321075
1023,00357.png,SRCNN,35.57940358918276,0.9702905,0.05021347105503082
1024,00391.png,SRCNN,18.17609903799896,0.59618455,0.5724977850914001
1025,00417.png,SRCNN,28.647883229959014,0.88540196,0.14373046159744263
1026,00421.png,SRCNN,20.78011756285197,0.527409,0.45988550782203674
1027,00427.png,SRCNN,26.099009499194963,0.8357783,0.19739794731140137
1028,00449.png,SRCNN,23.51100577295254,0.73993856,0.3070736527442932
1029,00462.png,SRCNN,24.578486753082252,0.7390826,0.3318108916282654
1030,00480.png,SRCNN,21.49235875769797,0.6623011,0.3598395884037018
1031,00483.png,SRCNN,25.75236373515443,0.747781,0.36486998200416565
1032,00500.png,SRCNN,25.818245409610398,0.70807195,0.3705788254737854
1033,00507.png,SRCNN,24.722498364830734,0.81258273,0.2536129951477051
1034,00509.png,SRCNN,24.35254025846802,0.75381845,0.33137497305870056
1035,00541.png,SRCNN,24.84839166021135,0.76379687,0.38228633999824524
1036,00547.png,SRCNN,16.64333920570551,0.80176395,0.19776973128318787
1037,00567.png,SRCNN,22.620663453327833,0.5748798,0.4795699715614319
1038,00568.png,SRCNN,29.911939652850798,0.93579227,0.09143304824829102
1039,00578.png,SRCNN,24.206921488286092,0.69798374,0.4610059857368469
1040,00579.png,SRCNN,38.49837181889062,0.98184156,0.03234178572893143
1041,00612.png,SRCNN,21.17109899571146,0.5439405,0.44146087765693665
1042,00621.png,SRCNN,20.9853388718936,0.7898461,0.26551389694213867
1043,00635.png,SRCNN,30.403356737540154,0.7834379,0.3224489390850067
1044,00646.png,SRCNN,28.271203846097496,0.8196178,0.2624748647212982
1045,00660.png,SRCNN,26.052471557523106,0.79535574,0.1968228965997696
1046,00699.png,SRCNN,24.465279129199175,0.7554276,0.29201576113700867
1047,00719.png,SRCNN,21.989329170803448,0.8176634,0.23902714252471924
1048,00721.png,SRCNN,24.800091928619143,0.816786,0.25065284967422485
1049,00731.png,SRCNN,23.781114837739217,0.75132865,0.3136575520038605
1050,00751.png,SRCNN,26.82376434195088,0.7646148,0.3189246654510498
1051,00785.png,SRCNN,21.39344627605084,0.6027295,0.43511801958084106
1052,00788.png,SRCNN,24.435469745058423,0.6925419,0.32947996258735657
1053,00790.png,SRCNN,28.079688266595575,0.8518036,0.20594707131385803
1054,00796.png,SRCNN,21.357975638853528,0.58538574,0.4908422827720642
1055,00802.png,SRCNN,24.028689666080183,0.6925213,0.33384400606155396
1056,00807.png,SRCNN,26.0421063383965,0.80289334,0.26559385657310486
1057,00813.png,SRCNN,24.6519629637671,0.698273,0.458980530500412
1058,00820.png,SRCNN,31.08653220771003,0.80495936,0.3317049741744995
1059,00862.png,SRCNN,26.84352916127779,0.806253,0.26941707730293274
1060,00877.png,SRCNN,23.99299210734319,0.7671415,0.3309869170188904
1061,00885.png,SRCNN,22.108786757930492,0.7960558,0.29443931579589844
1062,00901.png,SRCNN,24.358269271566968,0.6501102,0.44323888421058655
1063,00908.png,SRCNN,30.62993773134121,0.8666926,0.11965600401163101
1064,00930.png,SRCNN,23.758199097648514,0.70155907,0.3509702682495117
1065,00948.png,SRCNN,24.552232885084887,0.77178216,0.26216259598731995
1066,00950.png,SRCNN,20.65713880156091,0.64943236,0.3819224238395691
1067,00959.png,SRCNN,24.61643071218734,0.77599937,0.26147639751434326
1068,00975.png,SRCNN,23.032440377295526,0.7619602,0.25703537464141846
1069,00999.png,SRCNN,29.49880888489888,0.82133865,0.19257916510105133
1070,01009.png,SRCNN,30.71462336115285,0.89684004,0.13341854512691498
1071,01010.png,SRCNN,24.49962848191072,0.74977976,0.29138368368148804
1072,01045.png,SRCNN,27.53521310769412,0.7343543,0.3698251247406006
1073,01046.png,SRCNN,24.830972579502657,0.6742649,0.4912046194076538
1074,01056.png,SRCNN,21.5268158872787,0.53955793,0.5659080743789673
1075,01069.png,SRCNN,25.529228155075426,0.78145146,0.18532957136631012
1076,01075.png,SRCNN,23.69509677876796,0.78783303,0.22649836540222168
1077,01083.png,SRCNN,29.168049288637555,0.7656738,0.3587455153465271
1078,01097.png,SRCNN,21.991673274918952,0.5344751,0.44871389865875244
1079,01110.png,SRCNN,21.853343460407064,0.7036936,0.41673463582992554
1080,01207.png,SRCNN,20.349802793436552,0.7523959,0.37588632106781006
1081,01223.png,SRCNN,25.90494065838226,0.7938156,0.26085469126701355
1082,01226.png,SRCNN,21.95003412127321,0.6560171,0.3566909432411194
1083,01228.png,SRCNN,23.7306436831115,0.7874019,0.22399821877479553
1084,01262.png,SRCNN,25.835307955241692,0.7328181,0.33321166038513184
1085,01274.png,SRCNN,24.82877584870366,0.6269583,0.4373530149459839
1086,01283.png,SRCNN,17.84403643946431,0.75509334,0.26601821184158325
1087,01324.png,SRCNN,17.658579469462087,0.75725865,0.2633192539215088
1088,01342.png,SRCNN,28.17744243212555,0.7216286,0.2927173972129822
1089,01376.png,SRCNN,30.726200414931345,0.90154225,0.11905759572982788
1090,01415.png,SRCNN,27.276576592421307,0.9073992,0.12912148237228394
1091,01435.png,SRCNN,27.5982493505286,0.7644357,0.3575356602668762
1092,01437.png,SRCNN,25.33012024687368,0.7522811,0.3276809751987457
1093,01453.png,SRCNN,25.953854987327635,0.79280514,0.25963640213012695
1094,01458.png,SRCNN,19.542117796517477,0.62958914,0.5846457481384277
1095,01462.png,SRCNN,23.318193864380326,0.5729403,0.46556371450424194
1096,01478.png,SRCNN,26.618225551885715,0.77424765,0.13747261464595795
1097,01481.png,SRCNN,17.74814628329438,0.74915814,0.2699626386165619
1098,01493.png,SRCNN,28.356147256499874,0.82769924,0.24860915541648865
1099,01506.png,SRCNN,26.113234852481526,0.7933515,0.2805822491645813
1100,01522.png,SRCNN,22.824856754870435,0.720104,0.2824864983558655
1101,01551.png,SRCNN,24.00471036122539,0.70881873,0.36154693365097046
1102,01556.png,SRCNN,25.40604550724298,0.7162306,0.20043282210826874
1103,01565.png,SRCNN,27.88440400711291,0.82572466,0.23727299273014069
1104,01571.png,SRCNN,30.747837021398755,0.80744314,0.27860715985298157
1105,01589.png,SRCNN,26.131259645975483,0.89451176,0.17319121956825256
1106,01609.png,SRCNN,24.511801708799386,0.64424056,0.4699334502220154
1107,01635.png,SRCNN,29.01629833478912,0.8416784,0.18706293404102325
1108,01640.png,SRCNN,19.76906243840895,0.5153722,0.5058938264846802
1109,01655.png,SRCNN,18.012863794178188,0.5773414,0.5938622355461121
1110,01659.png,SRCNN,21.48310620043629,0.76961255,0.25633323192596436
1111,01661.png,SRCNN,21.066277416779823,0.61126286,0.5496121644973755
1112,01676.png,SRCNN,36.58312728840939,0.9722406,0.06662562489509583
1113,01682.png,SRCNN,30.747828671171202,0.9377027,0.0646684467792511
1114,01685.png,SRCNN,27.61291948725726,0.67728233,0.3725220561027527
1115,01699.png,SRCNN,28.97449530585172,0.849219,0.16146314144134521
1116,01703.png,SRCNN,26.988672779206805,0.80308646,0.1799485981464386
1117,01705.png,SRCNN,26.255210318889844,0.79071254,0.26450398564338684
1118,01715.png,SRCNN,27.39125324511481,0.8074618,0.27666303515434265
1119,01718.png,SRCNN,18.84344951060545,0.61663055,0.2810656428337097
1120,01730.png,SRCNN,22.481740423063098,0.7670664,0.31494224071502686
1121,01731.png,SRCNN,17.710989849860518,0.535248,0.5851180553436279
1122,01741.png,SRCNN,23.776830717249233,0.8817146,0.14808425307273865
1123,01770.png,SRCNN,24.294784347973064,0.7254074,0.42403092980384827
1124,01785.png,SRCNN,26.13263906315204,0.7885787,0.33359357714653015
1125,01809.png,SRCNN,20.8334391302178,0.5989869,0.4750596880912781
1126,01817.png,SRCNN,20.09805400809953,0.6362162,0.40800750255584717
1127,01843.png,SRCNN,25.378266975558997,0.9200501,0.10943460464477539
1128,01850.png,SRCNN,24.048007257638805,0.77669,0.2950407862663269
1129,01852.png,SRCNN,37.15379760494164,0.9764648,0.04756087809801102
1130,01892.png,SRCNN,30.358485575740225,0.88131505,0.13889165222644806
1131,01897.png,SRCNN,22.392270492348295,0.6901574,0.34327226877212524
1132,01898.png,SRCNN,31.32063031691243,0.8153998,0.2631826102733612
1133,01900.png,SRCNN,25.189631731264406,0.7481985,0.33381110429763794
1134,01928.png,SRCNN,29.01869370088147,0.9001512,0.12015194445848465
1135,01934.png,SRCNN,23.94530489269808,0.7101132,0.3335798978805542
1136,01956.png,SRCNN,24.48603498247239,0.7784252,0.28893205523490906
1137,01963.png,SRCNN,24.67800817079667,0.776287,0.3248344361782074
1138,01970.png,SRCNN,24.513683458906485,0.64505297,0.47101324796676636
1139,01978.png,SRCNN,22.91567868673823,0.5873504,0.5401394963264465
1140,02029.png,SRCNN,21.34203078181757,0.6278879,0.5421248078346252
1141,02079.png,SRCNN,20.716064156758126,0.5315743,0.4560455083847046
